title,store,original_price,current_price,unit_price,unit,image_url
Hig. tamponi TAMPAX COMPAK SUPER+ 16gab.  (0.25 €/gab); (0.36 €/gab),maxima.lv,,3.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//hig-tamponi-tampax-compak-super-16gab-00271-0512092519.png?1778567119
Vienr. skuvekļi BIC 3 SENSITIVE 4gab.  (0.50 €/gab); (0.87 €/gab),maxima.lv,,1.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//vienr-skuvekli-bic-3-sensitive-4gab-00273-0505113524.png?1777970124
Dezodor. FA Pink Passion rull. siev. 50ml (55.80 €/l); (93.80 €/l),maxima.lv,,2.79,55.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dezodor-fa-pink-passion-rull-siev-50ml-00274-0729084101.png?1785303661
Ikd. ielikt. TENA Discr.  Ultra Mini 28gab.  (0.12 €/gab); (178.21 €/gab),maxima.lv,,3.49,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//ikd-ielikt-tena-discr-ultra-mini-28gab-00275-0505113524.png?1777970124
Dezod. NIVEA PEARL&BEAUTY rull. siev. 50ml (55.80 €/l); (59.80 €/l),maxima.lv,,2.79,55.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dezod-nivea-pearl-beauty-rull-siev-50ml-00276-0505113524.png?1777970124
Dezod. NIVEA PEARL&BEAUTY izsmidz. 150ml (19.93 €/l); (38.60 €/l),maxima.lv,,2.99,19.93,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dezod-nivea-pearl-beauty-izsmidz-150ml-00277-0505113524.png?1777970124
Hig. paketes NATURELLA ULTRA NOR. + 20gab.  (0.15 €/gab); (0.23 €/gab),maxima.lv,,2.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//hig-paketes-naturella-ultra-nor-20gab-00278-0505113524.png?1777970124
Lubrikants DUREX PLAY AL. VERA 2in1 200ml (39.95 €/l); (62.45 €/l),maxima.lv,,7.99,39.95,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//lubrikants-durex-play-al-vera-2in1-200ml-00279-0505113524.png?1777970124
Tualetes bloks SANO Sanobon Blue 55g (39.82 €/kg); (58.00 €/kg),maxima.lv,,2.19,39.82,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tualetes-bloks-sano-sanobon-blue-55g-00281-0505113541.png?1777970141
Dušas želeja FA SPORT 400ml (7.97 €/l); (13.22 €/l),maxima.lv,,3.19,7.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dusas-zeleja-fa-sport-400ml-00284-0729082102.png?1785302462
Mut. sk. līdz. COLGATE Plax Cool Mint 500ml (9.98 €/l); (16.98 €/l),maxima.lv,,4.99,9.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//mut-sk-lidz-colgate-plax-cool-mint-500ml-00287-0505113541.png?1777970141
Šampūns H&S CLASSIC CLEAN 400ml (12.47 €/l); (13.22 €/l),maxima.lv,,4.99,12.48,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//sampuns-h-s-classic-clean-400ml-00288-0505113541.png?1777970141
Šampūns H&S MENTHOL 400ml (12.47 €/l); (13.22 €/l),maxima.lv,,4.99,12.48,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//sampuns-h-s-menthol-400ml-00289-0505113541.png?1777970141
Dezod. NIVEA FRESH rull. vīr. 50ml (55.80 €/l); (59.80 €/l),maxima.lv,,2.79,55.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dezod-nivea-fresh-rull-vir-50ml-00291-0505113541.png?1777970141
Traipu tīr. līdz. SANO Oxygen Stain 750ml (6.12 €/l); (11.05 €/l),maxima.lv,,4.59,6.12,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//traipu-tir-lidz-sano-oxygen-stain-750ml-00292-0505113541.png?1777970141
Dez. REXONA Aloe Vera 48h rull. siev. 50ml (57.80 €/l); (97.80 €/l),maxima.lv,,2.89,57.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dez-rexona-aloe-vera-48h-rull-siev-50ml-00293-0505113541.png?1777970141
Tual. tīr. līdz. HARPIC Pow. Plus Citr. 750ml (3.45 €/l); (6.52 €/l),maxima.lv,,2.59,3.45,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tual-tir-lidz-harpic-pow-plus-citr-750ml-00295-0505113541.png?1777970141
Zobu pasta SPLAT Biocalcium 100ml (32.90 €/l); (54.90 €/l),maxima.lv,,3.29,32.90,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//zobu-pasta-splat-biocalcium-100ml-00299-0505113541.png?1777970141
Tīr. līdz. KVADRO vannas istabai 730ml (3.55 €/l); (4.92 €/l),maxima.lv,,2.59,3.55,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tir-lidz-kvadro-vannas-istabai-730ml-00303-0505113538.png?1777970138
Virtuves un tauku tīr. līdz. KVADRO 730ml (3.55 €/l); (4.92 €/l),maxima.lv,,2.59,3.55,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//virtuves-un-tauku-tir-lidz-kvadro-730ml-00304-0505113538.png?1777970138
Šķidrās ziepes DOVE SILK rez. 500ml (4.58 €/l); (8.38 €/l),maxima.lv,,2.29,4.58,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//skidras-ziepes-dove-silk-rez-500ml-00305-0505113538.png?1777970138
Matu laka SYOSS Max Hold 300ml (19.97 €/l); (33.30 €/l),maxima.lv,,5.99,19.97,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//matu-laka-syoss-max-hold-300ml-00306-0505113538.png?1777970138
Tabletes COREGA protēžu tīrīšanai 30gab.  (0.15 €/gab); (0.23 €/gab),maxima.lv,,4.49,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tabletes-corega-protezu-tirisanai-30gab-00310-0505113538.png?1777970138
Gaisa ats. rez. AIRWICK FM Moon Lily. 250ml (23.96 €/l); (34.36 €/l),maxima.lv,,5.99,23.96,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//gaisa-ats-rez-airwick-fm-moon-lily-250ml-00311-0505113538.png?1777970138
Skaloš. līdz. trauku mazg. maš. FINISH 800ml (6.24 €/l); (10.49 €/l),maxima.lv,,4.99,6.24,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//skalos-lidz-trauku-mazg-mas-finish-800ml-00312-0505113538.png?1777970138
Uroloģ. ieliktņi SENI LADY Plus 15gab.  (0.30 €/gab); (372.67 €/gab),maxima.lv,,4.49,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//urolog-ieliktni-seni-lady-plus-15gab-00315-0505113538.png?1777970138
Ikdienas ieliktnīši CAREFREE Aloe 76gab.  (0.06 €/gab); (86.71 €/gab),maxima.lv,,4.49,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//ikdienas-ieliktnisi-carefree-aloe-76gab-00316-0505113538.png?1777970138
Mutes skal. līdz.  LISTERINE Coolmint 1L (6.49 €/l); (10.99 €/l),maxima.lv,,6.49,6.49,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//mutes-skal-lidz-listerine-coolmint-1l-00321-0505113538.png?1777970138
Šampūns H&S APPLE FRESH 400ml (12.47 €/l); (13.22 €/l),maxima.lv,,4.99,12.48,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//sampuns-h-s-apple-fresh-400ml-00325-0505113525.png?1777970125
Trauku mazg. tabl. TRI-BIO 25gab.  (0.24 €/gab); (0.42 €/gab),maxima.lv,,5.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//trauku-mazg-tabl-tri-bio-25gab-00326-0505113525.png?1777970125
Prezervatīvi LIFESTYLES ORIG. SKYN 10gab.  (0.80 €/gab); (1.25 €/gab),maxima.lv,,7.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//prezervativi-lifestyles-orig-skyn-10gab-00328-0505113525.png?1777970125
Paladziņi SENI SOFT 40x60cm 30 gab.  (0.30 €/gab); (0.40 €/gab),maxima.lv,,8.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//paladzini-seni-soft-40x60cm-30-gab-00329-0519110519.png?1779177919
Dezod. OLD SPICE WOLFTHORN zīmuļv. 50ml (67.80 €/l); (73.80 €/l),maxima.lv,,3.39,67.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dezod-old-spice-wolfthorn-zimulv-50ml-00330-0505113525.png?1777970125
Dušas žel. PALMOLIVE REFRESHING 500ml (7.98 €/l); (13.38 €/l),maxima.lv,,3.99,7.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dusas-zel-palmolive-refreshing-500ml-00331-0505113525.png?1777970125
Starpzobu diegs JORDAN Flosser 3in1 50gb (0.06 €/gab); (91.39 €/gab),maxima.lv,,1.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//starpzobu-diegs-jordan-flosser-3in1-50gb-00332-0505113525.png?1777970125
Izsmidz. dez. NIVEA Men B&W Original 250ml (15.96 €/l); (29.96 €/l),maxima.lv,,3.99,15.96,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//izsmidz-dez-nivea-men-b-w-original-250ml-00333-0505113525.png?1777970125
Papīra dvieļi GRITE Blossom 2k.  120lap.  (13.25 €/gab); (17.92 €/gab),maxima.lv,,1.59,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//papira-dvieli-grite-blossom-2k-120lap-00334-0505113525.png?1777970125
Higiēn. paketes LADY ANION Day Use 10gab.  (0.25 €/gab); (0.41 €/gab),maxima.lv,,2.49,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//higien-paketes-lady-anion-day-use-10gab-00335-0505113525.png?1777970125
Hig. paketes LADY ANION Night Use 8gab.  (0.31 €/gab); (0.51 €/gab),maxima.lv,,2.49,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//hig-paketes-lady-anion-night-use-8gab-00336-0505113526.png?1777970126
Stiklu tīrīšanas līdz.  CLIN Lemon 500ml (3.98 €/l); (4.58 €/l),maxima.lv,,1.99,3.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//stiklu-tirisanas-lidz-clin-lemon-500ml-00338-0505113526.png?1777970126
Izsm. dez. REXONA Invis. B&W 48h vīr. 150ml (19.27 €/l); (32.60 €/l),maxima.lv,,2.89,19.27,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//izsm-dez-rexona-invis-b-w-48h-vir-150ml-00340-0505113533.png?1777970133
Tual. tīr. līdz.  DOMESTOS Lime 700ml (2.84 €/l); (6.21 €/l),maxima.lv,,1.99,2.84,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tual-tir-lidz-domestos-lime-700ml-00341-0505113533.png?1777970133
Tualetes papīrs ZEWA Moll White 3k.  12r.  (0.42 €/gab); (0.71 €/gab),maxima.lv,,4.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//tualetes-papirs-zewa-moll-white-3k-12r-00342-0820114101.png?1787215261
Zobu pasta ELMEX bērniem 0-6 gadiem 50ml (57.80 €/l); (105.80 €/l),maxima.lv,,2.89,57.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//zobu-pasta-elmex-berniem-0-6-gadiem-50ml-00343-0505113545.png?1777970145
Zobu pasta ELMEX Sensitive 75ml (59.87 €/l); (117.20 €/l),maxima.lv,,4.49,59.87,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//zobu-pasta-elmex-sensitive-75ml-00344-0505113545.png?1777970145
Dušas želeja NIVEA Men Sport vīr. 500ml (7.98 €/l); (13.58 €/l),maxima.lv,,3.99,7.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dusas-zeleja-nivea-men-sport-vir-500ml-00346-0505113545.png?1777970145
Dezodor.  OLD SPICE WHITEWATER zīm.  50ml (67.80 €/l); (73.80 €/l),maxima.lv,,3.39,67.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/04/29//dezodor-old-spice-whitewater-zim-50ml-00350-0505113545.png?1777970145
Autiņb. biksīt. PAMPERS S5 12-17kg 48gab.  (0.31 €/gab); (0.45 €/gab),maxima.lv,,14.99,0.88,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//autinb-biksit-pampers-s5-12-17kg-48gab-00560-0721164023.png?1784641223
Tr. mazg. līdz. FAIRY Apple 900ml (3.32 €/l); (3.99 €/l),maxima.lv,,2.99,3.32,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tr-mazg-lidz-fairy-apple-900ml-00562-0721164023.png?1784641223
Tr. mazg. līdz. FAIRY Sens. Tea T&Mint 900ml (3.32 €/l); (3.99 €/l),maxima.lv,,2.99,3.32,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tr-mazg-lidz-fairy-sens-tea-t-mint-900ml-00563-0721164023.png?1784641223
Attīr. krēms CIF Lemon ar mikrod.  540g (4.06 €/kg); (7.02 €/kg),maxima.lv,,2.19,4.06,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//attir-krems-cif-lemon-ar-mikrod-540g-00565-0820111102.png?1787213462
Traipu tīrīšanas līdz.  VANISH Gold 200ml (22.95 €/l); (33.45 €/l),maxima.lv,,4.59,22.95,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//traipu-tirisanas-lidz-vanish-gold-200ml-00567-0505113537.png?1777970137
Veļ. mazg. kaps.  MAYERI Sensitive 32m. r.  (0.25 €/gab); (0.34 €/gab),maxima.lv,,7.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//vel-mazg-kaps-mayeri-sensitive-32m-r-00568-0505113537.png?1777970137
Tīr.  līdz.  CIF kaļķakm. noņemš.  435ml (6.18 €/l); (14.46 €/l),maxima.lv,,2.69,6.18,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tir-lidz-cif-kalkakm-nonems-435ml-00569-0820112101.png?1787214061
Tīr.  līdz.  pelējuma noņemš.  CIF 435ml (6.18 €/l); (14.46 €/l),maxima.lv,,2.69,6.18,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tir-lidz-pelejuma-nonems-cif-435ml-00570-0820112101.png?1787214061
Tīr . līdz.  plīts&grila virsmām CIF 435ml (6.18 €/l); (14.46 €/l),maxima.lv,,2.69,6.18,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tir-lidz-plits-grila-virsmam-cif-435ml-00571-0820112101.png?1787214061
Mitrais tual. pap.  ZEWA Aloe Vera 42gab.  (0.05 €/gab); (0.08 €/gab),maxima.lv,,2.29,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//mitrais-tual-pap-zewa-aloe-vera-42gab-00572-0820114101.png?1787215261
Tr. mazg. līdz. PUR Raspberry 450ml (3.76 €/l); (5.22 €/l),maxima.lv,,1.69,3.76,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tr-mazg-lidz-pur-raspberry-450ml-00573-0505113537.png?1777970137
Tīrīš. līdz. vann. CILLIT BANG 750ml (5.59 €/l); (10.92 €/l),maxima.lv,,4.19,5.59,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tiris-lidz-vann-cillit-bang-750ml-00574-0505113537.png?1777970137
Autiņb. PAMPERS PC S2 4-8kg 68gab (0.21 €/gab); (0.26 €/gab),maxima.lv,,13.99,1.75,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//autinb-pampers-pc-s2-4-8kg-68gab-00575-0721164022.png?1784641222
Traipu tīr. līdz. VANISH Oxi Act.  Pink 1L (5.39 €/l); (8.29 €/l),maxima.lv,,5.39,5.39,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//traipu-tir-lidz-vanish-oxi-act-pink-1l-00576-0505113527.png?1777970127
Traipu tīr. līdz. VANISH Oxi Act.  White 1L (5.39 €/l); (8.29 €/l),maxima.lv,,5.39,5.39,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//traipu-tir-lidz-vanish-oxi-act-white-1l-00577-0505113527.png?1777970127
Traipu tīr. līdz. VANISH Oxi Act. Pink 470g (12.74 €/kg); (23.38 €/kg),maxima.lv,,5.99,12.74,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//traipu-tir-lidz-vanish-oxi-act-pink-470g-00578-0505113527.png?1777970127
"Veļ. mazg. līdz. WOOLITE Colors 30m. r. 1,8L (3.88 €/l); (6.83 €/l)",maxima.lv,,6.99,3.88,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//vel-mazg-lidz-woolite-colors-30m-r-1-8l-00579-0820113102.png?1787214662
"Veļ. mazg. līdz. WOOLITE Darks 30m. r. 1,8L (3.88 €/l); (6.83 €/l)",maxima.lv,,6.99,3.88,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//vel-mazg-lidz-woolite-darks-30m-r-1-8l-00580-0820113601.png?1787214961
"Šķidr. mazgāš. līdz. WOOLITE Delicate 1,8L (3.88 €/l); (6.83 €/l)",maxima.lv,,6.99,3.88,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//skidr-mazgas-lidz-woolite-delicate-1-8l-00581-0820113601.png?1787214961
Veļas pulv. BEST4HOME Universal 37m. r. 3kg (1.33 €/kg); (1.66 €/kg),maxima.lv,,3.99,1.33,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//velas-pulv-best4home-universal-37m-r-3kg-00582-0505113527.png?1777970127
Veļ. mazg. līdz. BEST4HOME Univ. 18m. r. 1. 5L (1.79 €/l); (2.26 €/l),maxima.lv,,2.69,0.54,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//vel-mazg-lidz-best4home-univ-18m-r-1-5l-00583-0505113527.png?1777970127
Veļas mīkstin. koncentr. BEST4HOME28m. r. 1L (2.19 €/l); (2.79 €/l),maxima.lv,,2.19,2.19,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//velas-mikstin-koncentr-best4home28m-r-1l-00584-0505113527.png?1777970127
Matu eļļa PANTENE Repair&Protect 100ml (65.90 €/l); (109.90 €/l),maxima.lv,,6.59,65.90,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//matu-ella-pantene-repair-protect-100ml-00585-0505113527.png?1777970127
Autiņb. biksīt. PAMPERS S3 6-11kg 62gab.  (0.24 €/gab); (0.35 €/gab),maxima.lv,,14.99,1.36,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//autinb-biksit-pampers-s3-6-11kg-62gab-00587-0721164022.png?1784641222
Autiņb. biksīt. PAMPERS S7 17+kg 38gab.  (0.39 €/gab); (0.56 €/gab),maxima.lv,,14.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//autinb-biksit-pampers-s7-17-kg-38gab-00588-0721164022.png?1784641222
Attīroš. putas DZINTARS Roja sejai 150ml (29.93 €/l); (50.60 €/l),maxima.lv,,4.49,29.93,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//attiros-putas-dzintars-roja-sejai-150ml-00589-0505113528.png?1777970128
Tual. bloks skal. tvertnei SANO viol. 150g (29.27 €/kg); (39.93 €/kg),maxima.lv,,4.39,29.27,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tual-bloks-skal-tvertnei-sano-viol-150g-00590-0820112602.png?1787214362
Gaisa atsvaidz. AIRWICK Raspb. Lime 237ml (16.84 €/l); (27.38 €/l),maxima.lv,,3.99,16.84,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//gaisa-atsvaidz-airwick-raspb-lime-237ml-00591-0820114101.png?1787215261
Gaisa atsv. AIRWICK Rainy Eucal. &Fr. 237ml (16.84 €/l); (27.38 €/l),maxima.lv,,3.99,16.84,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//gaisa-atsv-airwick-rainy-eucal-fr-237ml-00592-0820113601.png?1787214961
Gaisa atsv. AIRWICK Fr. Dew&Wh. Jasmin237ml (16.84 €/l); (27.38 €/l),maxima.lv,,3.99,16.84,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//gaisa-atsv-airwick-fr-dew-wh-jasmin237ml-00593-0820113601.png?1787214961
"Veļ. mazg. līdz. WOOLITE White 30m. r. 1,8L (3.88 €/l); (6.83 €/l)",maxima.lv,,6.99,3.88,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//vel-mazg-lidz-woolite-white-30m-r-1-8l-00594-0820113601.png?1787214961
Veļas mazg. lap. DR. BECKMANN Univer. 25m. r.  (0.20 €/gab); (0.28 €/gab),maxima.lv,,4.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//velas-mazg-lap-dr-beckmann-univer-25m-r-00595-0505113528.png?1777970128
Autiņb. biksīt. PAMPERS S8 19+kg 32gab.  (0.47 €/gab); (0.67 €/gab),maxima.lv,,14.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//autinb-biksit-pampers-s8-19-kg-32gab-00596-0721164022.png?1784641222
Tual. bloks KOLORADO Roll Ar. Lemon 2x51g (22.45 €/kg); (29.31 €/kg),maxima.lv,,2.29,44.90,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tual-bloks-kolorado-roll-ar-lemon-2x51g-00597-0505113542.png?1777970142
Tual. bloks KOLORADO Roll Ar. Flowers2x51g (22.45 €/kg); (29.31 €/kg),maxima.lv,,2.29,44.90,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tual-bloks-kolorado-roll-ar-flowers2x51g-00598-0505113542.png?1777970142
Tual. bloks KOLORADO Roll Ar. Lavend. 2x51g (22.45 €/kg); (29.31 €/kg),maxima.lv,,2.29,44.90,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tual-bloks-kolorado-roll-ar-lavend-2x51g-00599-0505113542.png?1777970142
Tualet. ūd. LA RIVE Her Choice siev. 100ml (69.90 €/l); (119.90 €/l),maxima.lv,,6.99,69.90,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tualet-ud-la-rive-her-choice-siev-100ml-00600-0505113542.png?1777970142
Notekcauruļu tīrīš. granulas SANO 200g (19.95 €/kg); (27.95 €/kg),maxima.lv,,3.99,19.95,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//notekcaurulu-tiris-granulas-sano-200g-00601-0820112602.png?1787214362
Autiņb. PAMPERS PC S1 2-5kg 72gab.  (0.19 €/gab); (0.24 €/gab),maxima.lv,,13.99,2.80,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//autinb-pampers-pc-s1-2-5kg-72gab-00602-0721164022.png?1784641222
"Veļas mīkst. SILAN FreshSky 130m. r. 2,86L (3.14 €/l); (4.65 €/l)",maxima.lv,,8.99,3.14,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//velas-mikst-silan-freshsky-130m-r-2-86l-00603-0611105519.png?1781164519
"Veļas mīkst. SILAN DreamyL. 126m. r. 2,772L (3.24 €/l); (4.79 €/l)",maxima.lv,,8.99,3.24,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//velas-mikst-silan-dreamyl-126m-r-2-772l-00604-0611131521.png?1781172921
"Veļas mīkst. SILAN Sensitive 130m. r. 2,86L (3.14 €/l); (4.65 €/l)",maxima.lv,,8.99,3.14,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//velas-mikst-silan-sensitive-130m-r-2-86l-00605-0611131521.png?1781172921
"V. mazg. līdz. WOOLITE Col. Fruity30m. r. 1,8L (3.88 €/l); (6.83 €/l)",maxima.lv,,6.99,3.88,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//v-mazg-lidz-woolite-col-fruity30m-r-1-8l-00606-0820113601.png?1787214961
Tual. bloks skal. tvertnei KOLORADO 2x45g (16.56 €/kg); (23.22 €/kg),maxima.lv,,1.49,33.11,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tual-bloks-skal-tvertnei-kolorado-2x45g-00607-0820112602.png?1787214362
Papīra dvieļi ZEWA Premium 2k.  120lap.  (0.02 €/gab); (0.03 €/gab),maxima.lv,,2.29,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//papira-dvieli-zewa-premium-2k-120lap-00608-0820114604.png?1787215564
"Veļ. mazg. līdz. PERSIL Lav. Col.  80m. r. 3,6L (5.55 €/l); (9.72 €/l)",maxima.lv,,19.99,5.55,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//vel-mazg-lidz-persil-lav-col-80m-r-3-6l-00609-0505113523.png?1777970123
"Veļas pulveris PERSIL Color 20m. r.  1,1kg (6.35 €/kg); (9.08 €/kg)",maxima.lv,,6.99,6.35,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//velas-pulveris-persil-color-20m-r-1-1kg-00610-0505113523.png?1777970123
"Veļ. mazg. līdz. PERSIL Regular 88m. r. 3,96L (5.05 €/l); (8.84 €/l)",maxima.lv,,19.99,5.05,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//vel-mazg-lidz-persil-regular-88m-r-3-96l-00611-0505113523.png?1777970123
Saimn. ziepes KASTANIS universālas 150g (7.93 €/kg); (11.27 €/kg),maxima.lv,,1.19,7.93,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//saimn-ziepes-kastanis-universalas-150g-00612-0505113523.png?1777970123
Saimn. ziepes KASTANIS Sensitive/Baby150g (7.93 €/kg); (11.27 €/kg),maxima.lv,,1.19,7.93,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//saimn-ziepes-kastanis-sensitive-baby150g-00613-0505113523.png?1777970123
Veļ. mazg. kaps. PERSIL Discs Col.  13m. r.  (0.50 €/gab); (0.77 €/gab),maxima.lv,,6.49,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//vel-mazg-kaps-persil-discs-col-13m-r-00614-0505113523.png?1777970123
Veļ. pulveris PERSIL Freshness 18m. r. 990g (7.06 €/kg); (10.09 €/kg),maxima.lv,,6.99,7.06,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//vel-pulveris-persil-freshness-18m-r-990g-00615-0505113523.png?1777970123
"Veļ. mazg. līdz. PERSIL Lavender 40m. r. 1,8L (6.66 €/l); (9.99 €/l)",maxima.lv,,11.99,6.66,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//vel-mazg-lidz-persil-lavender-40m-r-1-8l-00616-0505113539.png?1777970139
Tīrīš. līdz. THE PINK STUFF grīdām 750ml (3.99 €/l); (6.39 €/l),maxima.lv,,2.99,3.99,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tiris-lidz-the-pink-stuff-gridam-750ml-00617-0505113539.png?1777970139
Tīrīš. pasta THE PINK STUFF multif. 850g (4.34 €/kg); (7.05 €/kg),maxima.lv,,3.69,4.34,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tiris-pasta-the-pink-stuff-multif-850g-00618-0505113539.png?1777970139
Tīrīš. līdz. THE PINK STUFF multif. 750ml (3.19 €/l); (5.32 €/l),maxima.lv,,2.39,3.19,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/05//tiris-lidz-the-pink-stuff-multif-750ml-00619-0505113539.png?1777970139
